"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Voyou";"Henri Salvador est un Voyou";"Amour perdu";"2025";"ENTREPRISE";1746265209;1746265410;"https://www.deezer.com/track/3314147521";"https://open.spotify.com/track/34vVCp1zL24aXY2SRiJMMi";
"Nyron Higor";"Fio de lâmina";"Imaginário";"2022";"NYRON HIGOR";1746265408;1746265615;"https://www.deezer.com/track/2124776237";"https://open.spotify.com/track/2qJrvT5R9ZxMUYIKBX7tqO";
"Anthony Wilson";"Frogtown";"Downtown abbey";"2016";"GOAT HILL RECORDINGS";1746265614;1746265864;"https://www.deezer.com/track/2208452677";"https://open.spotify.com/track/7gaDhosKf9HXxoymQiNCdf";
"Urban Species";"Listen";"Listen (feat. MC Soolar)";"1994";"POLY";1746265857;1746266242;;;
"Gorillaz";"Demon days";"Feel good inc.";"2005";"PARLOPHONE";1746266240;1746266461;"https://www.deezer.com/track/3129407";"https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT";"https://music.apple.com/fr/album/feel-good-inc/1542616842?i=1542617021&uo=4"
"Kuna Maze";"Layers";"Maina";"2025";"TRU THROUGHTS";1746266461;1746266655;"https://www.deezer.com/track/3128083341";"https://open.spotify.com/track/0vZ1jZfPkjObAcIe6UQwa8";"https://music.apple.com/fr/album/maina/1783149553?i=1783149556&uo=4"
"Tune-Yards";"Heartbreak";"Heartbreak";"2025";"4AD";1746266653;1746266863;"https://www.deezer.com/track/3338052181";"https://open.spotify.com/track/3vSmp9ofxhYBS0CgHWMtg3";"https://music.apple.com/fr/album/heartbreak/1795927797?i=1795927798&uo=4"
"Stevie Wonder";"Songs in the key of life";"Isn't she lovely";"1976";"MOTOWN";1746266863;1746267257;"https://www.deezer.com/track/676011672";"https://open.spotify.com/track/6RANU8AS5ICU5PEHh8BYtH";
"Andrew Alli";"Hard Workin' Man";"Walters Sun";"2020";"ELLERSOUL RECORDS";1746267256;1746267379;;;
"Jacques Higelin";"Longbox";"Un aviateur dans l'ascenseur";"1977";"CAPITOL";1746267377;1746267641;"https://www.deezer.com/track/365928431";;
"Young Gun Silver Fox";"Born to dream";"Born to dream";"2025";"LEGERE RECORDINGS";1746267638;1746267876;"https://www.deezer.com/track/3295789691";"https://open.spotify.com/track/3Gn7OzaBndmkiQfXVM212X";
"Funky District";"404 NOT FONK";"P'tite pause";"2024";"GROOVER OBSESSIONS";1746267876;1746267955;"https://www.deezer.com/track/2421990005";;
"Guts";"Estrellas remixes";"Por qué ou ka fè sa (Poirier Remix)";"2024";"HEAVENLY SWEETNESS";1746267952;1746268216;"https://www.deezer.com/track/2705999302";;
"Maria Somerville";"Luster";"Spring";"2025";"4AD";1746268214;1746268426;"https://www.deezer.com/track/3308480501";"https://open.spotify.com/track/0I1525aRa6oK8rtxzC3OUD";"https://music.apple.com/fr/album/spring/1792324753?i=1792325032&uo=4"
"The Jaguars";"Technicolor Paradise: Rhum rhapsodies & other exotic delights";"Night walker";"1965";"NUMERO GROUP";1746268422;1746268594;"https://www.deezer.com/track/494283852";;
"The Spinners";"Wonder of Stevie / Melody Man";"It's a shame";"1970";"HLES";1746268592;1746268782;"https://www.deezer.com/track/909629";"https://open.spotify.com/track/1l1YTy9nJ0trwhsCGcimly";
