"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Edson Frederico";"1975";"Tema de heloisa";"1975";"SUNSET ENTRETENIMENTO";1734256690;1734256876;;;
"Manfredo Fest";"Brazilian dorian dream";"Facing east";"2020";"FAROUT RECORDINGS";1734256801;1734257085;;"https://www.deezer.com/track/988202262";
"Mereba";"The breeze grew a fire";"Counterfeit";"2025";"SECRETLY CANADIAN";1734257074;1734257265;;"https://www.deezer.com/track/3024236071";"https://open.spotify.com/track/70f8ADxp61RO13yrHXdJoN"
"Louise Vertigo";"Man Ray / Vol. III";"Où est la femme ?";"2003";"MILAN";1734257262;1734257510;;;
"Tortoise";"TNT";"Everglade";"1998";"CITY SLANG";1734257510;1734257770;;"https://www.deezer.com/track/491683142";"https://open.spotify.com/track/0RiPfGtEyv3nZVq3lUi7kR"
"Radiohead";"Kid A";"Morning bell";"2000";"EMI";1734257768;1734258036;"https://music.apple.com/fr/album/morning-bell/1097862870?i=1097863575&uo=4";"https://www.deezer.com/track/138547603";"https://open.spotify.com/track/4h37RgtBg9iynN3BIL5lFU"
"Handsome Boy Modeling School";"White people";"I've been thinking";"2004";"ELEKTRA";1734258033;1734258357;;"https://www.deezer.com/track/1580755442";"https://open.spotify.com/track/1fkzveZvT3aROlm6BJrp69"
"Vika & Linda";"Princess Tabu";"Mama shake that thing";"1996";"BLOODLINES";1734258355;1734258551;"https://music.apple.com/fr/album/mama-shake-that-thing/1641095278?i=1641095698&uo=4";"https://www.deezer.com/track/1880036027";"https://open.spotify.com/track/7FHgcwLCzJLQj6P433Obww"
"The Brothers Nylon";"Lofi sauce";"Summer steeze";"2022";"BMM RECORDS";1734258550;1734258736;;"https://www.deezer.com/track/3074651241";"https://open.spotify.com/track/4Vzs7PfxRXA6SBVx2gE6Hq"
"Amp Fiddler";"Waltz of a ghetto fly";"Eye To Eye";"2004";"PIAS";1734258730;1734258961;"https://music.apple.com/fr/album/eye-to-eye/285316095?i=285317124&uo=4";;"https://open.spotify.com/track/6W9yi2AfbKakwmwZn5kwk3"
"Bob Marley";"Talkin' blues";"Get up stand up";"1973";"ISLAND";1734258959;1734259243;;;
"Barth";"Like cavemen do";"Like cavemen do";"2025";"CAVEMEN SONGS";1734259241;1734259395;"https://music.apple.com/fr/album/like-cavemen-do/1780974784?i=1780974793&uo=4";"https://www.deezer.com/track/3103966301";"https://open.spotify.com/track/03k1ziNvrDnO1b4m2UPNa0"
"El Michels Affair";"Enter the 37th chamber";"Heaven & hell";"2009";"FAT BEATS";1734259392;1734259518;"https://music.apple.com/fr/album/heaven-hell/1152745120?i=1152745358&uo=4";"https://www.deezer.com/track/131821390";"https://open.spotify.com/track/6mmi0wu2uGDWKeDx4ufLEj"
"Louis Armstrong";"Louis Armstrong and his friends";"Give peace a chance";"1970";"RCA VICTOR";1734259516;1734259771;"https://music.apple.com/fr/album/give-peace-a-chance/1621356609?i=1621356919&uo=4";"https://www.deezer.com/track/1733896187";"https://open.spotify.com/track/4Ux18jRpwcx8tIrZKVSIrw"
"Bibi Tanga Et Le Professeur Inlassable";"Yellow gauze";"Wade in the water";"2007";"LINLASSABLE";1734259767;1734259967;"https://music.apple.com/fr/album/wade-in-the-water/1115763598?i=1115763736&uo=4";;
"Marie Laforet";"Blowin' in the wind";"Et si je t'aime";"1963";"MAGIC RECORDS";1734259967;1734260097;;"https://www.deezer.com/track/903703572";
